exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty,image_source,folder_source
TNPSC,2025,No,"113. Who is the author of “Valluvarum Kuralum”? (A) Tamilannal ey Ki.Aa.Pe. Vishwanatham (C) (D) (E) Ra.Pi. Sethupillai Thiru.Vi. Kalyanasundaram Answer not known “GUETCHCUHLD G DEH” crety Brier aA fui (A) (B) (C) (0D) (E) SLO peiorasored §.9,.Gu. olleaumne grid. GegyciGletenenr HH... swe sis gent leo Gsfuailevene",47,General Studies,General,Understand,Hard,page_11.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,Who was the first to draw the portrait of Thiruvalluvar? (A) Venkata Krishna Pandithar Br Venugopala Sharma (C) (D) (E) Saminatha Sharma Vannacharaba Dheetchithar Answer not known A(Hhacepat 2massianen mpser sdle gallura cuenypssaiit (A) (B) (C) (D) (E) GeumieL El(peipenriciorig 5 it GeraniGanure sion srublengs sition aerenéagu SAgit len Cs Mureilevsene 55 CCSEIVGT/2025 [Turn over,55,Tamil Nadu Studies,Tamil Language & Literature,Remember,Very Hard,page_11.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,115. Choose the right matches. (1) New India   Bharathi (2) Thesapakthan V.V. Subramanian (3) Nava Sakthi   Thiru. V. Kalyanasundaram (4) The Hindu - G. Subramaniam (A) (1) and (2) are correct ey (2) and (8) are correct (C) (8) and (4) are correct (D) (1) and (4) are correct (KE) Answer not known siluiret Qlenentenws seis hls. (1) éluy Qsswr   umgswimit (2) Gseuadser ~ a.Geu. SUA gDeRAWeT (3) peusés)   §\h.o8. SS wironrs bsg (4) 3 Qos   G. eUiG7werfluit (A) (1) wig (2) of  B) 2) wig (3) af (C) (3) wogu (4) af (D) (1) wpgue (4) af (E) Gar Ashwelaaea CCSEIVGT/2025 : 56,104,General Studies,General,Understand,Very Hard,page_12.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,116. Which of the following statements are true about the Theosophical Movement? (1)  The Theosophical society was founded by Madam Blavatsky and Col. H.S. Olcott in New York. (i) In 1888 Mrs. Annie Besant joined the society in India. (iii) The headquarters of the society in Adyar. (A) (i) and (ii) ~) (ii) and (iii) LEK @ and (iii) (D) (ii) only (E) Answer not known Apbdwe;Ter Fou udHlwW sure curééumisener Coie Gets. G@) Gor Gerraed wim steno HS. sa5m. ACuryre Ajpboe rer seu Aywmiséle Comhmelss tug. (i) 1888-4 QsDuraAMd grouse IMbdmwunt MPI Qoenbsri. (ill) Qsér smoeo0uwsld Ascrencr son winpled 2 drag. (A) (i) wig Gi) (B) Gi) wig (ii) (C) () wg Gil) (D) Gi) oi @w (BE) aMlen CsAucilerene x 57 CCSEIVGT/2025 {Turn over,126,General Studies,General,Remember,Very Hard,page_13.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"117. Assertion [A] : E.V.R. Periyar started the Self-Respect Movement   in 1925. Reason [R] : New India was the official Newspaper of the Self-Respect Movement. WA [A] is true, but [R] is false (B) (C) (D) Both [A] and [R] are true, and [R] is the correct explanation   of [A] [A] is false, [R] is true Both [A] and [R] are true, but [R] is not the correct explanation of [A] is correct (E) Answer not known gaiom [A] 1925-@eé r.Geu.jgr GQuflumt swuoflunes Budadsonss Gam mglennt. srjemd [R] : sunofluras Qwéssher sosangyie Cswidlssner Bu, Gesu yew. (A) [A] af gerne [R] sau (B) (C) (D) (E) [A] wim [R] QreorGw sf, wm [R] eres) [A] wfenen us sMuirer eler&aub [A] sam, [R] ef [A] wim [R] Qyam@w sf, genre. [R] eres, [A] Wenenu Siluiret ofleréae.vee eTeTUs) if Mer AsMuallerena CCSEIVGT/2025 58 tx",142,General Studies,General,Create,Very Hard,page_14.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"118. Consider the following statements and Identify the wrong answers (1) On 1st September 1798 Major Bannerman served an ultimatum directing Kattabomman to see him at Palayamkottai. ; , (2) Kattabomman’s Fort 500 feet long and 300 feet broad, was constructed entirely of Mud. (8) On September 16, 1799 Veera Pandiya Kattabomman was tried before an assembly of Palayakkarars at Kayatar. (4) On 1st June, 1799 Kattabomman, attended by 500 men, proceeded to Sivagangai. (A) (l)iswrong ~ (B) (2) is wrong er (1) and (8) are wrong (D) (2) and (4) are wrong (E) Answer not known SPST sLMEaET SHSHa Ceram) scupter Slew ses. (1) (2) (3) (4) (A) (C) (E) 1798 Gsuiwur, 1 ser Gut urentGuer gseeneré s LGumibwebr LiraeruimGsr orule s5HSGiduUq Qs césldee oilGeilssmi. SiGumbwoefler Gero 500 219 SersHaid 300 a4 saosslad CP(pagid Wetrenflente SLL tg (hbSH- 1799 QGetitutr 16 serm UnetCod sLLGumbne@er seuss gTHOHMLSHea uteWssrpisd saguli@mps siencuuIe clenjenewr Qewamt. 1799 gon 1 er stLGumbwoér 500 Boor Aushions Gleermmir. (1) nL @wb sam (B) (2) oi @b sain) (1) wim (3) wo Ow samy (D) (2) wpm (4) DL Ob seumy leo GsMueslevene . 59 CCSEIVGT/2025 - [Turn over",191,General Studies,General,Remember,Very Hard,page_15.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"119. Which of the following statements are true? (1) (2) (3) (4) a) (C) (E) Congress boycotted the election which was held in 1923 in Chennai. Swaraj Party won 11 seats. Justice Party formed Ministry in Chennai. Kamaraj led the Non-Co-operation movement in Chennai. (1), (4) are correct (B) (1), (2) are correct (1), (8) are correct VN (1), (2), (3) are correct Answer not known aMurer curéélumaeens Cale Gels. (1) (2) (3) (4) (A) (C) (E) armaéljev & &, 19230 Cecraanule pbs Cotama YUMssonlsgsgy. swugreu s 4l 11 @imsafle Gad Qubmgy. Cecrmanule bla sennssyona Benw55S). arogreat Gsereneules PSSionlpWTEOW BwsasSsoner cup  sHoomt. (1), (4) ewer (B) (), (2) sures (1), (8) eflusrengy (D) (1), (2), (8) efusmenrgy leo Cs Mwueileene CCSEIVGT/2025 60 ty",123,Tamil Nadu Studies,Tamil Language & Literature,Remember,Very Hard,page_16.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,120. Match the following : (a) Karaikkal Ammaiyar (b) Andal (c) Aranganadha Mudaliyar (d) Seraman Perumal Nayanar (a) (b) (©) @) (A) 2 38 #1 4 (BR) 3 1 2 4 ver 4 3 2 1 (D) 1 2 38 4 (E) Answer not known   Epsaer aheanu GunhsHUSs : (a) snenjéarc sbdeniowmnt (b) 4 e%rLmet (c) s7meBrs QnsMwunt (d) Gepwret Qucpiwrer pmwenmit (a2) (b) (© (d) (A) 2 3 1 4 (B) 3 1 2 4 (C) 4 3 2 1 (D) 1 2 3 4 (E) ar Asfucldena ux 61,91,General Studies,General,Understand,Very Hard,page_17.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,Thiruvantadi Kachhikalambagam ' Pavaippattu Moothathiruppathigangal : Sepaipend SEASSODUGD LUTeMeuumi O) epssH GUUS SHS CCSEIVGT/2025 [Turn over,16,General Studies,General,Understand,Medium,page_17.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"121. Which of the following statements are true about Sivakalai excavation? (i) Sivakalai excavation located in North shore of river Thamiraparani. (ii) Tamil society lived in Sivakalai considered very ancient. (1) Copper and gold goods are found. (A) (only (B) (i) and (iii) only YES (i) and (ii) only (D) (iii) only (E) Answer not known   &psem Faso geipmia, anshussiod Aummssiora cvuslenw GCSrbOsHsaayid. G) = Aaisener aeipmie, smilugenfl aybilet ards@s songuie AO WOH Crag. Gi) Aaseet ugsue ampss sop sepa Waeiuipenwwmergrs SHSUUOS Dg. (111) Qeiby wpm smsSSloron Gunes AiG Aer seQuimgy. (A) (Gi) ow @b af (B) (i) wim (ii) ef (C) @) wom (ii) af (D) Gi) wL@b ef (E) lar Asfucddese",113,Geography,Physical Geography,Remember,Very Hard,page_18.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,What is the crucial role played by noncoding RNA’s? (A) encode for proteins (B) replications F.3) gene regulation (D) carbohydrate synthesis (E) Answer not known @ uns RNA (NCRNA) eréran (psu: UG adlsAlDg1? (A) Lj5SSlbamen @Mlwirésud (B) 48 (C) wove sLQuune (D). sriGurman Gr Osmeuy (E) lar Asfuclaoaa CCSEIVGT/2025 62   t%,51,General Studies,General,Remember,Very Hard,page_18.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"(1) Five Kingdom System   R.H. Whittaker (2) Six Kingdom System -   Carl Woese, et al (3) Four Kingdom System   Carl Linnaeus (4) Three Kingdom System  -  Ernst Haeckel (A) (1) only correct BY (1), (2) and (4) are correct (C) (1) and (2) are correct (D) (1), (2) and (8) are correct (E) Answer not known shuirer Blenemenuis Seis : (1) gbges aimsuun®   RH. @ucréQsr (2) anes ae@aiunG   Smite Qaww94, w.u. (3) preagws sa@atun®   srt SlerCanwiev (4) eparmas ameturG   e@rGercv. GanéGae (A) (1) wL@b ef (B) (1), (2) wim (4) eflurercoea (C) (1) wim (2) sflurerene ~ (D) Q), 2) wham (3) ¢furerena (E) Alar AsNucldae 0.10 M of weak acid is found to be dissociated to the extent of 1.20% at 25°C. Its dissociation constant is (A) 1.44x 10° (B) 1.44x 10% or 1.44x 10° (D) 1.44 x 10* (KE) Answer not known 0.10 M Gshlajoru adlow Gans alo sengee 25°C-m 1.20% Uflens AOA crafleo, Diflons conlluder w/c (A) 1.44x 105 (B) 1.44x 10+ (C) 1.44x10° © (D) 1.44 x 104 (E) Mar Asfucldena 63 CCSEIVGT/2025 [Turn over",179,General Studies,General,Understand,Very Hard,page_19.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"102. As per the Tamilnadu Economic Survey of 2024-2025. Arrange the following in the ascending order based on the productivity. (1) (2) (3) Paddy productivity Maize productivity Oil seeds, Groundnut and Sugarcane productivity vr 1) (2) 8) ‘B) (C) (D) (E) (3) (2) (1) (2) @) (3) 3) @) ©) Answer not known 2024-2025 abd aera sUpEr® Gummemsry swlieuMsensuet Lit,, Ase eMusHsspmet Gurmnsg Aerageucehann gmeuflesuled aif@riuGssimuacr. (1) 2) @ (A) B) (©) ©) ) Ape 2 HusHssioer wéaréGerembd 2 pushHsélen crainGenris As gssaer, Gladstone wosmyib SL 2 NUSHSAler GQ) (2) (3) (3) (2) (QQ (2) (1) (3) (3) @) (2) Aer AsNucldeea CCSEIVGT/2025 46 t%",105,Indian Economy,Economic Planning,Understand,Very Hard,page_2.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"125. The GSLV-F15 is launched on or January 29, 2025 (B) (C) (D) (E) March 08, 2025 January 29, 2024 - March 08, 2024 Answer not known by ISRO. ISRO-aine GSLV-F15 préQst qetute Sem (A) (B) (C) (D) (E) ggaraufl 29, 2025 omiré 08, 2025 sperouill 29, 2024 uomiré 08, 2024 len Asfualerene CCSEIVGT/2025 64",55,General Studies,General,Understand,Very Hard,page_20.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"126. Which of the following is incorrectly matched? (1) Trans Siberian Railway line   (2) Trans Caspian Railway line   (3) (4) @) Canadian Pacific Railway line   Trans-Continental Railway line (1) only Sr (3) only (E) Answer not known It connects Baltic Sea and Pacific Ocean It connects Central Asia and Japan It connects Atlantic Ocean and Indian Ocean - It connects Buenos Aires with Valparaiso (B) (2) only (D) (4) only Eps ebm cg Seunrs Qunwbh 2 cron ? a) (2) (3) (4) (A) (C) (E) ig. gree engiiN west QA@uyuures ig pTrettey sretviM west QHUYUuregs éGCorgwiet UFVE Q@uyturegs Ig. Teste &redtig Clestestt e QQ) HuUYywUTEengs (1) wiL@w (3) wt @u len Gs Awueilerene 65 Qs) uTdHS S @UYL, VALVE QUGBMEL MaWYld Moomsélmg Qs) 0HHlw  Flwimeneuuyid QULITEMETUL Henewrs4élM sy Qe Honey & AuGgMsL Meub, MeHfw GUGMsL Meouyb BeoeansAmgy BS Gyyercy swe HSVSOSULD cuTeoucoyGeor pasos Qenorsdngy (B). (2) wit @w (D) (4) wi @io CCSEIVGT/2025 [Turn over",155,Geography,Indian Geography,Understand,Very Hard,page_21.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,127. Who among the following was the Indian Prime Minister when the 42nd Amendment Act was passed? (A) Jawaharlal Nehru (B) V.P. Singh Ye) Indira Gandhi (D) Morarji Desai (E) Answer not known Qssu sajroolder: 42-9015 Hopssé sub Geren eugoucrGurg Qesuncher Ajswgrs QmHbseutt win? (A) gaantand Cao (B) oG.9. Ari (C) Qpdoranss) (D) Qwrprits Geers (E) Mer Asfuclaoema,58,Indian Polity,Constitution of India,Understand,Very Hard,page_22.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"Assertion [A] Reason [R] The Pallavas constructed the Cave temples without brick, wood, metal and sudhai. ' The stones kept one upon another and not bound © with plaster is known as “Katraligal”. (A) [A] true, but [R] false (B) [A] false but [R] true wa5 Both [A] and [R] are true (D) Both [A] and [R] are false (E) Answer not known soop) [A] srpeatip [R} Lideaurad, wy, sens, 2Gareb, Gemaed Cunerm SL Owrers GlLIM eTE ett Geanhls (GO gs Garaleoxeaner 2 mounédlomt, AHHH genhlerGwne gems BAHSEHE Seiorewtd Gstéarod SLLOUGb SsLLLMSEESGS “ShmMatlacr” eres) Gluwitt. SS (A) [A] ef a4enre [R] sain (B) [A] sag genre [R] aif (C) [A] wig [R] Qed ef (D) [A] wim [R] QrarGw sem (E) lar Asfuiadea CCSEIVGT/2025 66 Os",126,History,Ancient History,Create,Very Hard,page_22.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,129. Choose the wrong pair : (1) (2) (3) (4) (A) (C) (E) South Dravidan Language East Dravidan Language Central Dravidan Language North Dravidan Language (1) (3) Answer not known HOM TOT Menenranws HTH ig. (1) (2) (3) (4) (A) (C) (E) . BOSS greM  Compl AsenH pre. Com   Ase Ayre Comp   aLgipref Gompf   (1) (3) leo CaNuciledoea 67  - Malayalam   Munda   Telugu   Kuruk BY (2) (D) (4) (Lpeior m As gig GOS (B) (2) (D) (4) CCSEIVGT/2025 [Turn over,80,General Studies,General,Understand,Very Hard,page_23.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"130. Assertion [A] : Rabindranath Tagore surrendered his knighthood. Reason [R] : On 13 April 1919 Jalianwala Bagh Massacre (A) wr (C) (D) (E) occurred in Amritsar. [A] True [R] False Both [A] and [R] are true and [R] is the correct explanation of [A] [A] is False [R] is True Both [A] and [R] are true but [R] is not the correct explanation of [A] Answer not known set [A] > Qochbsyprs stant song ‘et Lit songs HOGS. arjesrd [R] >: 13 gujge 1919 a Misere Balled sonSluer emeoruns (A) (B) (C) (D) (E) LAP@sree Reo LiGuposy. [A] ef [R] sup [A] wm [R] aff, [R] [A] eyoniws siftuimesr aMeréatb [A] sug [R] efi [A] bmw [R] ef spore [R], [A] Geuwu shure Merssndo allen Cs fueilevene CCSEIVGT/2025 68 tt",131,General Studies,General,Create,Very Hard,page_24.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,181. Assertion [A] : The Indian National Congress First Conference convened on 28th December 1885 in Bombay. Reason [R] : Tamil Nadu region represented and attend 21 members. (A) [A]-is true but [R] is false (B) Both [A] and [R] are true and [R] is the correct explanation of [A] (C) [A] is false [R] is true Pr Both [A] and [R] are true but [R] is not the correct explanation of [A] is correct (E) Answer not known som! [A] > Qosu CsAu STV Floor psa LoTBMG) 1885 webu 28 ab Gah) ubumUMed sriguigy. amjeab [R] > sUlippm @ UGHIAGES 21 Gut sams! Gereiot emtt. (A) sap [A] of yema sngamb [R] soup (B) abo [A] whim snjembd [R] QyarGw sf opp soo [A] Ade srjenip [R] eifluirenr Merson eid (C) spq [A] sag srgomb [R] afi (D) gm [A] wim srgeard [R] sf spore snjemrb [R] sabm [A] Ane sMunet lerssieve cretugsy ef (E) clear Asfucldena © 69 CCSEIVGT/2025 [Turn over,163,History,Tamil Nadu History,Create,Very Hard,page_25.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,132. Which of the following statements are true about the Indus Civilisation? G) In the 1920s Martimer Wheeler excavated the Harappan sites. (ii) The longest text has about twenty six signs. (iii) The term “Meluhha” in the Prakrit inscriptions refers to the Indus region. (iv) The “Priest King” of steatite was discovered in Mohenjo-Daro. (A) (i) and (ii) only (B) (i and (iii) only (C) Gi) and Gii) only (ii) and (iv) only (E) Answer not known Abs Braflabn GASH GertouGb sahmaaild crore 2 erenwwmerene: ? (i) (ii) (iii) (iv) (A) (B) © (D) (E) 1920safle& coring. wort Serr amguiuim UuG#Aaehe Jaelpmiascr H sHeooni. ls ferorengrss a HSUUHD corapsHsCgn t 26 ESMHuiGaemas Glare (herengy. IjprAns soGean Oacie “Cigar” cromm Geno Abs UGHlenws GHés&lmgy. . . veleit saodlo senbs “nse sNeer” GoragresrGyrele ser HsSUUCL. (i) wp Gi) wL@w Gi) wig (ii) 1 @w (11) wm (li) wL @w (11) wpb Gv) oH Ob leo Asfueilerena CCSEIVGT/2025 70 Uy,157,History,Ancient History,Remember,Very Hard,page_26.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"133. The correct statements on the New Chief Election Commissioner of India are: (i) (ii) (iii) (A) eer (C) (D) (E) Gyanesh Kumar took charge as the 26th Chief Election Commissioner of India on February 19t», 2025. He is a Kerala cadre of the Indian Administrative Service in the 1989 batch. He has been responsible for handling various departments as the secretary to the government of Kerala. (i) only (i) and (ii) only (i) and (ii) only (ii) and (ili) only Answer not known Ysusrs usAlCuhmeroe MiHu smomws Cotgd soemweges ub plw Siluirer sath M sores: (i) (ii) (iii) (A) (B) (C) (D) (E) @nGercs Gort Gig 19, 2025 sem @HAwmeMler 26°"" senavaning Csise q.nemugran: QurmiGuppnt. aut 1989 sb Hen QiHu yAYG vesluMer Garer Aflay sAamifl Berni. Gajer 27éler Qewarengns UdGan KReOMsoerds OSUTEL Gum tenu Aout uslsgsy arent. (i) lo Gud () opr Gii) wi @w (i) opgd Gi) oL@w (i1) Lom (111) wi @ud alo Asfiuicledare 71 CCSEIVGT/2025 [Turn over",161,Indian Polity,Constitution of India,Remember,Very Hard,page_27.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,134. Match the following ; . Name of the Act Enacted year (a) Consumer Protection Rules,16,General Studies,General,Remember,Medium,page_28.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,1969 a) (b) © @) ( UWS 2 83 4 1 (B) 3 1 2 4 (Cc) 1 3 4 2 (D) 4 1 2 3 (E) Answer not known &psar aipeonw GummHagis. sLLSHler Guwit QupOUULL ger) (a) maeitGent ungeniy Wied,41,General Studies,General,Understand,Hard,page_28.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,1969 @ ® © @ (A) 2 38 4 «21 (BR) 3 1 2 4 (Cc) 1 38 4 2 (Dl) 4 #1 2 8 (E) cla Asfwealdena CCSEIVGT/2025 72,30,General Studies,General,Understand,Hard,page_28.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"135. Consider the Assertion [A] and Reason [R] Assertion [A]  : Supreme court judges are to be appointed by the President. - Reason [R] : In the case of appointment of the Judges the   Law Minister of India shall always be consulted. (A) Both [A] and [R] are true and [R] is the correct explanation of [A] (B) Both [A] and [R] are true but [R] is not a correct explanation of [A] (2x~ [A] is true but [R] is false (D) (E) [A] is false but [R] is true Answer not known &(558) [A] wm snjenrd [R] Mertanes amas. &(h58) [A] : G uyjss SOOT wéshSoem HAuslsmer Awwend Gewidlomir. ange [R] : sHussmer - fluwend Gswuyd Gump se Bowéssenguid soparGarshss Gora. (A) [A] wim [R] Qramr@ sf wpmwd [R] crorugy [A] sarer sfwmen efletéaub (B) [A] wpm [R] QyenGb sf sperm [R] craig, [A] Wer sfuimen MersSELD Bledene (C) [A] ef genre [R] sug, (D) [A] soup qannes [R] of (E) Alar Asfhuclaaa 73 CCSEIVGT/2025 , [Turn over",169,Indian Polity,Constitution of India,Evaluate,Very Hard,page_29.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,103. Find out the Incorrect statement(s) about the Tamilnadu Health System Reform Program (TNHSRP) (i) (il) (iii) (iv) (A) or (E) This program was supported by World Bank. This program is sponsored by the Central and State Government in the ratio of 60 :,44,Mathematics,Number System,Remember,Hard,page_3.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,It is implemented by the Department of Health and Family Welfare of Tamilnadu on Program for Results basis. This program aims to achieve the goal of SDG,27,General Studies,General,Understand,Medium,page_3.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"(i) and (iii) only (B) (i) and (iii) only (ii) and (iv) only (D) (ii) only Answer not known soupor@ SETS sow &§Gs55 MUL (TNHSRP) uphw seuprer Sap Hlenet seis. . co) Gi)   (iii) (iv) (A) (C) (E) QSSLL SADE 2.5 mA sera, HasSlergy. Qbs AL1b wsHw wnfla syenmagssrd 60 : 40 corp MAssAa UWETUM O HMHuyse aupwssu@déps. Bis YH, Sigtuoiuld sowops Ari sPwer gsiyppmiger FEISTY WOMW EHibu pasgonunrd CeuauGhssuuhsmgsy. Obs SLb SDG 9 g Qasars seas Cprésirs Geran @erargy. (i) oppu (ii) or @w B) Gi) wpp Gii) we @w (ii) upgud (iv) oe @w (D) ii) we. @w alan. AgfAucdene 47 CCSEIVGT/2025 [Turn over",106,General Studies,General,Understand,Very Hard,page_3.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"136. Arrange in chronological order on Inter-State council (1) Punchhi Commission (2) Rajamannar Commission (3) Sarkaria Commission (4) Venkatachaliah Commission (A) (8), (4), 2), @) (B) (2), (1), (4), (3) (C) (2), (4), (8), GQ) VF (2), (3), 4), D (E) Answer not known Lrblerise5sS a Cuwmren GUpSsonat sraaiMansciig. PLPRIGUS Sad. (1) YyoreA GY   (2) Qonguwerannit Gey (3) stéanfum Gap (4) Gams. Gsamaun ep (A) (3), (4), (2), (D (B) (2), (1), (4), (3) - (C) (2), (4), (3), @) ~(@) (©), (3), (4), @) (E) Aer AsNwucilaowme CCSEIVGT/2025 74",90,General Studies,General,Remember,Very Hard,page_30.png,TNPSC-Group-4-2025-General-Studies
