exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2024,Shift 2,"Let Y={ReX: The range of R has exactly one element} and Z={ReX:R isa function from S to S}. Let n(A) denote the number of elements in a set A. (There are two questions based on PARAGRAPH “I”, the question given below is one of them) 7/8",46,Unknown,Unknown,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.15 Ifthe value of n(Y)+n(Z) is k*, then   k  is PARAGRAPH “IT” Let f: [0,<   >[0,1] be the function defined by f(x) =sin’ x and let g: 0,=  > [0,00) be the function defined by g(x) = > x’, (There are two questions based on PARAGRAPH “IT”, the question given below is one of them) Q.16 z z 2 2 The valueof 2 i} Ff (x)g(x)dx - } 2(x)dx is 0 0 PARAGRAPH “IT” Let f: [0.<   > [0,1] be the function defined by f(x) =sin’ x and let g: C 4   [0, 00) be the function defined by g(x) = S ~x’, (There are two questions based on PARAGRAPH “IT”, the question given below is one of them) Q.17 Ed 16 F The value of  >   SF (x)g(x)dx is a 0 END OF THE QUESTION PAPER 8/8",143,Mathematics,Trigonometry,Remember,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Physi cS Paper 2 SECTION 1 (Maximum Marks: 12) e =6This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct option is chosen; Zero Marks :",80,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1. A region in the form of an equilateral triangle (in x-y plane) of height Z has a uniform magnetic field B pointing in the +z-direction. A conducting loop PQR, in the form of an equilateral triangle of the same height L, is placed in the x-y plane with its vertex P at x = 0 in the orientation shown in the figure. At t = 0, the loop starts entering the region of the magnetic field with a uniform velocity D along the +x-direction. The plane of the loop and its orientation remain unchanged throughout its motion. Q R Which of the following graph best depicts the variation of the induced emf (£) in the loop as a function of the distance (x) starting from x = 0? (A) (B) E E i] L/2 12L 00 /2 OL x 3L/2 (C) 0,0 L/2 LL 3L/2 x 2L 1/10",168,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"Final Answer Key Paper 2 JEE (Advanced) 2025 Mathematics Paper 2 SECTION 1 (Maximum Marks: 12) e This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 If ONLY the correct option is chosen; Zero Marks : QO If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1   Let x9 be the real number such that e%° + x9 =",117,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"Fora given real number a, define 3xe* + 3x  - ae*  ax g(x) = 3(e* + 1) for all real numbers x. Then which one of the following statements is TRUE? g(x)+ e%0 (A)   Fora =2, lim 0 X Xo X-Xo (B)   For@=2, lim   222""   =1 X XQ x -Xo (C)   fora =3, lim   2@*2""  =0 X Xo X-Xo XXq X -Xo 3 Q.2   Let R denote the set of all real numbers. Then the area of the region 1 {oy} € RX Rix>y >= ,5x-4y-1>0,4x+4y 17< 0] 18 A)   17 B)   33 57 D)   17 1/6",97,Unknown,Unknown,Remember,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 SECTION 2 (Maximum Marks: 16) This section contains FOUR (04) questions. Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). For each question, choose the option(s) corresponding to (all) the correct answer(s). Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 Inall other cases. For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. Q.5 A positive point charge of 1078 C is kept at a distance of 20 cm from the center of a neutral conducting sphere of radius 10 cm. The sphere is then grounded and the charge on the sphere is measured. The grounding is then removed and subsequently the point charge is moved by a distance of 10 cm further away from the center of the sphere along the radial direction. Taking 1 ATTEG = 9x10? Nm?/C? (where €9 is the permittivity of free space), which of the following statements is/are correct: (A)   Before the grounding, the electrostatic potential of the sphere is 450 V. (B)   Charge flowing from the sphere to the ground because of grounding is 5 x 107? C. (C)   After the grounding is removed, the charge on the sphere is  5 x 107? C. (D)   The final electrostatic potential of the sphere is 300 V. Answer: A, B, C 4/9",414,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.6 Q.7 Two identical concave mirrors each of focal length f are facing each other as shown in the schematic diagram. The focal length f is much larger than the size of the mirrors. A glass slab of thickness t and refractive index np is kept equidistant from the mirrors and perpendicular to their common principal axis. A monochromatic point light source S is embedded at the center of the slab on the principal axis, as shown in the schematic diagram. For the image to be formed on S itself, which of the following distances between the two mirrors is/are correct: A Jape (1-)e ® [ora (1-2)e 0 0 (C)   4f+(m - Ve (D)   2f + (mo   It Six infinitely large and thin non-conducting sheets are fixed in configurations I and II. As shown in the figure, the sheets carry uniform surface charge densities which are indicated in terms of d9. The separation between any two consecutive sheets is 1 um. The various regions between the sheets are denoted as 1, 2, 3, 4 and",180,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"If gg = 9 wC/m’, then which of the following statements is/are correct: (Take permittivity of free space €) = 9 x 10717 F/m) 0 +09  0o +d  do +do  do +  d9 +05  do +do “2 Configuration I Configuration II (A)   Inregion 4 of the configuration I, the magnitude of the electric field is zero. (B)   Inregion 3 of the configuration II, the magnitude of the electric field is",70,Physics,Electrostatics,Understand,Hard
JEE,2025,Shift 1,is) (C)   Potential difference between the first and the last sheets of the configuration I is 5 V. (D)   Potential difference between the first and the last sheets of the configuration II is zero. 5/9,35,Physics,Electrostatics,Understand,Hard
JEE,2025,Shift 1,JEE (Advanced) 2025 Paper 2 Q.8   The efficiency of a Carnot engine operating with a hot reservoir kept at a temperature of 1000 K is 0.4. It extracts 150 J of heat per cycle from the hot reservoir. The work extracted from this engine is being fully used to run a heat pump which has a coefficient of performance,59,Physics,Mechanics,Understand,Hard
JEE,2025,Shift 1,"The hot reservoir of the heat pump is at a temperature of 300 K. Which of the following statements is/are correct: (A)   Work extracted from the Carnot engine in one cycle is 60 J. (B)   Temperature of the cold reservoir of the Carnot engine is 600 K. (C)   Temperature of the cold reservoir of the heat pump is 270 K. (D)   Heat supplied to the hot reservoir of the heat pump in one cycle is 540 J. Answer: A, B, C 6/9",82,Physics,Mechanics,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 e This section contains EIGHT (08) questions. e The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: SECTION 3 (Maximum Marks: 32) Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. Q.9   A conducting solid sphere of radius R and mass M carries a charge Q. The sphere is rotating about an axis passing through its center with a uniform angular speed w. The ratio of the magnitudes of the magnetic dipole moment to the angular momentum about the same axis is given as @ on The value of a is Answer: [1.65 to 1.67] Q.10 A hydrogen atom, initially at rest in its ground state, absorbs a photon of frequency v, and ejects the electron with a kinetic energy of 10 eV. The electron then combines with a positron at rest to form a positronium atom in its ground state and simultaneously emits a photon of frequency v2. The center of mass of the resulting positronium atom moves with a kinetic energy of 5 eV. It is given that positron has the same mass as that of electron and the positronium atom can be considered as a Bohr atom, in which the electron and the positron orbit around their center of mass. Considering no other energy loss during the whole process, the difference between the two photon energies (IneV)is  Answer: [11.7 to 11.9] 7/9",306,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.11 An ideal monatomic gas of n moles is taken through a cycle WXYZW consisting of consecutive adiabatic and isobaric quasi-static processes, as shown in the schematic V-T diagram. The volume of the gas at W,X and Y points are, 64cm, 125 cm? and 250 cm’, respectively. If the absolute temperature of the gas Ty, at the point W is such that nRTy = 1J (R is the universal gas constant), then the amount of heat absorbed (in J) by the gas along the path XY is   Q.12 A geostationary satellite above the equator is orbiting around the earth at a fixed distance r, from the center of the earth. A second satellite is orbiting in the equatorial plane in the opposite direction to the earth’s rotation, at a distance r, from the center of the earth, such that r, = 1.211. The time . . . . 24 period of the second satellite as measured from the geostationary satellite is > hours. The value of p 18 Answer: [2.3 to 2.4] Q.13 The left and right compartments of a thermally isolated container of length L are separated by a thermally conducting, movable piston of area A. The left and right compartments are filled with : and 1 moles of an ideal gas, respectively. In the left compartment the piston is attached by a spring with spring constant k and natural length = In thermodynamic equilibrium, the piston is at a distance : from the left and right edges of the container as shown in the figure. Under the above conditions, if . : . kL . the pressure in the right compartment is P = wees then the value of a@ is 8/9",289,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.14 Q.15 In a Young’s double slit experiment, a combination of two glass wedges A and B, having refractive indices 1.7 and 1.5, respectively, are placed in front of the slits, as shown in the figure. The separation between the slits is d = 2 mm and the shortest distance between the slits and the screen is D = 2 m. Thickness of the combination of the wedges is t = 12 ym. The value of / as shown in the figure is 1 mm. Neglect any refraction effect at the slanted interface of the wedges. Due to the combination of the wedges, the central maximum shifts (in mm) with respect to O by A projectile of mass 200 g is launched in a viscous medium at an angle 60° with the horizontal, with an initial velocity of 270 m/s. It experiences a viscous drag force F =  ci where the drag coefficient c = 0.1 kg/s and 7 is the instantaneous velocity of the projectile. The projectile hits a vertical wall after 2 s. Taking e = 2.7, the horizontal distance of the wall from the point of projection (in m) is Answer: [167 to 171] Q.16 An audio transmitter (T) and a receiver (R) are hung vertically from two identical massless strings of length 8 m with their pivots well separated along the X axis. They are pulled from the equilibrium position in opposite directions along the X axis by a small angular amplitude 89 = cos” (0.9) and released simultaneously. If the natural frequency of the transmitter is 660 Hz and the speed of sound in air is 330 m/s, the maximum variation in the frequency (in Hz) as measured by the receiver (Take the acceleration due to gravity g = 10m/s”)is  Answer: [26 to 33] 9/9",305,Mathematics,Algebra,Understand,Hard
