exam,year,month,paper,paper_code,subject,topic,question_number,question_text,question_length,difficulty,bloom_level,source_folder,source_image
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,87,". Match the LIST-I with LIST-II LIST-I LIST-II (100110011). 1. | Error detection code B. Complements ., CISC Parity Bits Negative number ariable length WW} (133)6 instruction Choose the correct answer from the options given below: 1. A-IV. B-I. C-If, D-II 2. A-IV, B-III. C-I. D-II 3. A-IV. B-II. C-III. D-I 4. A-I, B-IV. C-II. D-III",56,Medium,Apply,UGC-NET(jan 2025),page_73.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,88,Which one of the following is not a basic solution of system of linear equation Xp 7 2X27 X34 2xy —xo 7 Sx3= 5 = = AY -l.X> 2.83 = 1 = ) S| xX» aS i -l x2 = s = _ 3. X3,45,Medium,Apply,UGC-NET(jan 2025),page_74.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Algorithms,89,". Match the LIST-I with LIST-II LIST-I LIST-0 Algorithm Complexity Insertion Sort O(log n) B. Binary Search O(n"") Quick Sort O(n-1) ID. Selection Sort O(n log n) Choose the correct answer from the options given below: 1. A-III, B-I. C-IV. D-II 2. A-II. B-II. C-I, D-IV 3. A-I. B-II, C-IV. D-III 4. A-IT. B-II. C-IV. D-I",56,Medium,Apply,UGC-NET(jan 2025),page_75.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,90,Consider the following statements regarding multiple access techniques & identify the CORRECT ones. A. ALOHA is used for niultiple access on a shared medium B. TDMA uses WALSH TABLES for time slot allocation C. CSMA CD was invented for wireless networks D. CDMA codes are sequence of number generated by orthogonal codes Choose the correct answer from the options given below: .A&Bonly B&C only C & Donly A& D only,70,Medium,Apply,UGC-NET(jan 2025),page_76.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,91,Which of the following is not a component of the classic Planning Definition? . Init - . Domain . ACTION . Goal,22,Medium,Apply,UGC-NET(jan 2025),page_76.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,92,". Match the LIST-I with LIST-IT LIST-I LIST-0 Boolean Algebra Law Axioms B [Bonded La Identity Law a*( b+c)=(a*b)-(a*c) ID. Distributive Law a-(a*b)=a Choose the correct answer from the options given below: 1. A-IV, B-I. C-II. D-II 2. A-IV. B-III. C-I. D-II 3. A-I, B-IV. C-II. D-I 4. A-II. B-III. C-IV, D-I",52,Medium,Apply,UGC-NET(jan 2025),page_77.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,93,"; - . oo, ; ; - . ; Which of the following is the simplified form of the given function. f(A. B.C )=Tm(0.1.3.7) 1. A'B'C'~A'B'C-A'BC-ABC tu _ A'B'+A'BC=ABC Lee) . A'B'+BC +. A'B'+BC'",34,Medium,Apply,UGC-NET(jan 2025),page_79.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,7,. 5 =e fafakdd Ho ais a faurta ach-araa € ? A. Ut pfd CUE Bld 6 B. HS Hd VEN sd ~ C. HS Hid UEy Ael ld e D. His a ga ael eld E. Hg Hf ques el eld e ate feu ny facut AS ast Sue aT ae afar: 1. D and E Only 2. C and D Only 3. B and D Only 4+. Aand E Only,72,Medium,Apply,UGC-NET(jan 2025),page_8.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,94,"Regarding the code optimization. choose the correct sequence A. Algebraic Simplification B. Use of machine idioms C. Redundant - instruction elimination D. Flow of control optimization E. Improved target code Choose the correct answer from the options given below: 1.A.C.B.D.E 2.B.C,D.A.E ano .C.D.ALB.E + .D.BLAL CLE",46,Medium,Apply,UGC-NET(jan 2025),page_80.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,3767491660,Answered GET ITON Google Play,5,Medium,Apply,UGC-NET(jan 2025),page_80.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,95,"Match the LIST-I with LIST-II LIST-I LIST-O (FUNCTIONS) (Uses of functions) . Gives the current A.]| fseek () I. , position in the file Sets the position to the ftell() oo. beginning of the file - Sets the position to a C.| feof III. . a 0 desired point in the file ; Used to test for an end rewind IV. - p. 0 of file condition. Choose the correct answer from the options given below: 1. A-II. B-III. C-I, D-IV 2. A-III. B-I, C-IV. D-II 3. A-III. B-I, CII-. D-IV 4. A-II. B-IV, C-III, D-I",96,Medium,Apply,UGC-NET(jan 2025),page_81.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Algorithms,97,Consider the following Graph of disk scheduling and identify the disk scheduling algorithm representing by this graph. Queue 84. 125. 11. 36. 170. 20. 172. 48 112028 36 45 170 172 . SSTF = . SCAN .C-SCAN . C-LOOK,39,Medium,Apply,UGC-NET(jan 2025),page_82.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Operating Systems,98,Given the following processes with their times and priority (lower number indicates higher priority) ProcesqBurst TimdPrioniy Which of the following is a value of average waiting time using priority scheduling algorithin? 9.2 6.8 7.6 .8.2,35,Medium,Apply,UGC-NET(jan 2025),page_83.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Data Structures,99,The entire set of parameters. including return address that is stored for a procedure invocation is reterred to . Stack frame - . stack base . stack limit . stack record,31,Medium,Apply,UGC-NET(jan 2025),page_83.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,100,Software Testability is simply how easily a software program can be tested. Which one characteristics does not lead to testable software? . Observabiliry pas . Controllability . Repairability 4+. Understandability,30,Medium,Apply,UGC-NET(jan 2025),page_84.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Data Structures,101,Considering above binary tree. what will be the inorder traversal -BADCEGFH .GHFEDCBA .BACDEGFH -GHFDEBCA,14,Medium,Apply,UGC-NET(jan 2025),page_85.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Networks,102,Consider a pipeline unit for fixed - point multiplication of S-bit integers. Arrange the following stages in a correct sequence. Stage A: Consists of two CSAs and it merges four numbers from previous stage. Stage B: is a CPA. which adds up the two numbers Stage C: is made upto two level of four CSAs. Stage D: Generates eight partial products. Choose the correct answer from the options given below: .C.A.B.D ~ > .D.CLA.B .B.D.CLA .A.C.D.B,76,Medium,Apply,UGC-NET(jan 2025),page_86.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,103,Which of the following s is are FALSE statement? A An all kev relation is always in BCNF since it has no FDs. B A relation that is not in 4NF due to nontrivial MVD must be decomposed to convert it into a set of relations in 4NF. C The decomposition removes the redundancy by the MVD. D 3XNF is stronger than BCNF. Choose the cerrect answer from the options given below: . Aonly ~ _A. Bonly .Donly .C only,80,Medium,Apply,UGC-NET(jan 2025),page_86.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Networks,104,Arrange the 2-D viewing transformation pipeline. A Convert world-coordinates to viewing coordinates B Map viewing coordinates to normalized viewing coordinates using window - viewpoint specifications C Construct world - coordinates scene using modeling - coordinates transformations D Map normalized viewpoint to device coordinates Choose the correct answer from the options given below: .D.CLBLA - .D.C.A.B > .D.A.B.D .B.C.A.D,58,Medium,Apply,UGC-NET(jan 2025),page_87.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,105,Which one of the following is not related to the feed forward networks on the Backpropagation Algorithin . Boolean function . Continuous function . Arbitrary function . Greedy function,29,Medium,Apply,UGC-NET(jan 2025),page_87.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Networks,106,". , oo, , Which of the following are not data manipulation instructions? A. Call B. Loud C. And D. Increment E. Shift Choose the correct answer from the options given below: 1.C&Eonly 2,A&Bonly 3.D&E only 4.A&C only",38,Medium,Apply,UGC-NET(jan 2025),page_88.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,3767491610,: Answered GET ITON Google Play,6,Medium,Apply,UGC-NET(jan 2025),page_88.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,107,"Match the LIST-I with LIST-II LIST-I LIST-I (Process) (Functions) A protocol that allows A Internet message Access email clients to retrieve ‘) Protocol (IMAP) emails from a mail server . Used for remove login Address Resolution ~ II. | to another computer Protocol (ARP) over a network A protocol that maps IP C Post Office Protocol nt addresses to MAC “1 (POP) ‘| addresses on a local area network A protocol that allows . , accessing email on the TELNET IV. . server without downloading them Choose the correct answer from the options given below: 1. A-IL B-I. C-ITI. D-IV 2. A-III, B-IV. C-I. D-II 3. A-IV, B-III. C-I. D-II 4. A-IV, B-III. C-II. D-I",115,Medium,Apply,UGC-NET(jan 2025),page_90.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,108,Arrange the following in the increasing order with respect to access time. A. Solid State Drive B. Optical Disks C. DRAMs D. SRAMs E. Registers Choose the cerrect answer from the options given below: .D. CLA. BLE ~ BY .BL.D.CLALE - .A.E.B. D.C .E. D.C. A.B,46,Medium,Apply,UGC-NET(jan 2025),page_91.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,109,"Match the LIST-I with LIST-II LIST-I LIST-O Conflict Resolution Three - Address Code B. Comunon Subsequence Precedence Syntax Directed C.| Quadruples III. | — Quadrup Translations , ~ oe Direct Acyclic Graph L-Attributed definitions |IV. ° p. (DAG) Choose the correct answer from the options given below: 1. A-ITI, B-II. C-IV. D-I 2. A-II. B-IV, C-I. D-III 3. A-II. B-III. C-I. D-IV 4+. A-IV.B-I. C-IL. D-III",66,Medium,Apply,UGC-NET(jan 2025),page_92.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,110,"ae . . , . . . . . Which of the following is the solution of the following recurrence relation Tin) = T(2n 3) - 1? 1.00) to . 8 (log n) Lee) .8(n log n) 4.0 (n°)",39,Medium,Apply,UGC-NET(jan 2025),page_93.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,111,". . . . eee Match the LIST-I with LIST-II: Match the logical equivalence propositions [LESTE I | LIST II fifo (wag)v(apana) [lesion bre plea —Ixfaree Choose the correct answer from the options given below: 1. A-I, B-III. C-II, D-IV 2. A-I, B-ID. C-III, D-IV 3. A-IL. B-IIL. C-1. D-IV +. A-IL B-IIL. C-IV, D-I",55,Medium,Apply,UGC-NET(jan 2025),page_94.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Networks,112,Which of the folowing CFG(s) is are in chomsky Normal form (All capital letters are variables & lower case are terminals) SABC AB doa Boob Cod VOR IR tor Ro XT or PoqP: sO Qrores AL MN. AIP Noam-n Pop Choose the correct answer from the options given below -A&Bonly “ .Bonly .C only B & Douly,57,Medium,Apply,UGC-NET(jan 2025),page_95.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Networks,113,"Sequence the following stages of the sliding window protocol for flow control. A. Sender move the window to the next set of frames. B. Sender sends a window of frames. C. Receiver acknowledge the received frames. D. If acknowledgment is not received. Sender retransmuts the frame. Choose the correct answer from the options given below: I . B.A, C.D .B.C. DLA .B.D. CLA .B.C, A.D",65,Medium,Apply,UGC-NET(jan 2025),page_96.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,114,The mathematical notation to describe logical entailment of a scentence “@ entails another sentence B” 1s I! ae f ach pea 4+. Pca,23,Medium,Apply,UGC-NET(jan 2025),page_96.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,115,"Which one of the following is the correct estimation model based on software equation? -E=[Loc-B°-""* pee ait) -E= (Loc -B°?3? pp> - (1 tty -E=(Loc BoM py - (iF) -E=[Loc -B?!!! pyé -abt)",33,Medium,Apply,UGC-NET(jan 2025),page_97.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Databases,116,Which of the following command can be used to modify data in an SQL Table? A. INSERT B. DELETE C. UPDATE D. SELECT Choose the correct answer from the options given below .A. B.D only - A. C.D only .B.C. Donly _A.B.C only,43,Medium,Apply,UGC-NET(jan 2025),page_97.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,117,= - —10|n - 10). The order of execution of Consider following conditional statements if (m = the tollowing operations 1s A. == B. - Cc D Choose the correct answer from the options given below: 1.D. BL ALC 2.B.D.C.A 3.B.D. ALC 4.4.B.D.C€,43,Medium,Apply,UGC-NET(jan 2025),page_98.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,General,3767491618,Question ID Option 1 ID Option 2 ID Option 3 ID Option 4 ID Status Answered Chosen Option,18,Medium,Apply,UGC-NET(jan 2025),page_98.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Programming,118,Which of the following statement is not True? 1. A data member of a class can be declared as static and is normally used to maintain values common to the entire class. pan . A friend function can be invoked like a normal function without the help of any object. . The scope resolution operator (::) can be overloaded like normal operators . Multiple inheritance may lead to duplication of inherited members from a “Grandparent” base class. This may be avoided by making the common base class a virtual base class.,91,Medium,Apply,UGC-NET(jan 2025),page_98.png
UGC NET,2025,January,Paper 2,2,Computer Science and Applications,Databases,119,; a In Software Engineering Jackson's Principle based on A. Designation B. Definitions C. Refutable Assertions D. Formal Review E. Requirement Elicitation Choose the correct answer from the options given below: 1A.B&C Only 2.B.C & D Only 3.C. D & E Only 4+.B.D&C Only,44,Medium,Apply,UGC-NET(jan 2025),page_99.png
